1499159,0,00000110,2,1,17,0,0
1499160,0,00000110,2,1,17,0,0
1499161,0,00000110,2,1,17,0,0
1499162,0,00000110,2,1,17,0,0
1499163,0,00000110,2,1,17,0,0
1499164,0,00000110,2,1,17,0,0
1499165,0,00000110,2,1,17,0,0
1499166,0,00000110,2,1,17,0,0
1499167,0,00000110,2,1,17,0,0
1499168,0,00000110,2,1,17,0,0
1499169,0,00000110,2,1,17,0,0
1499170,0,00000110,2,1,17,0,0
1499171,0,00000110,2,1,17,0,0
1499172,0,00000110,2,1,17,0,0
1499173,0,00000110,2,1,17,0,0
1499174,0,00000110,2,1,17,0,0
1499175,0,00000110,2,1,17,0,0
1499176,0,00000110,2,1,17,0,0
1499177,0,00000110,2,1,17,0,0
1499178,0,00000110,2,1,17,0,0
1499179,0,00000110,2,1,17,0,0
1499180,0,00000110,2,1,17,0,0
1499181,0,00000110,2,1,17,0,0
1499182,0,00000110,2,1,17,0,0
1499183,0,00000110,2,1,17,0,0
1499184,0,00000110,2,1,17,0,0
1499185,0,00000110,2,1,17,0,0
1499186,0,00000110,2,1,17,0,0
1499187,0,00000110,2,1,17,0,0
1499188,0,00000110,2,1,17,0,0
1499189,0,00000110,2,1,17,0,0
1499190,0,00000110,2,1,17,0,0
1499191,0,00000110,2,1,17,0,0
1499192,0,00000110,2,1,17,0,0
1499193,0,00000110,2,1,17,0,0
1499194,0,00000110,2,1,17,0,0
1499195,0,00000110,2,1,17,0,0
1499196,0,00000110,2,1,17,0,0
1499197,0,00000110,2,1,17,0,0
1499198,0,00000110,2,1,17,0,0
1499199,0,00000110,2,1,17,0,0
1499200,0,00000110,2,1,17,0,0
1499201,0,00000110,2,1,17,0,0
1499202,0,00000110,2,1,17,0,0
1499203,0,00000110,2,1,17,0,0
1499204,0,00000110,2,1,17,0,0
1499205,0,00000110,2,1,17,0,0
1499206,0,00000110,2,1,17,0,0
1499207,0,00000110,2,1,17,0,0
1499208,0,00000110,2,1,17,0,0
1499209,0,00000110,2,1,17,0,0
1499210,0,00000110,2,1,17,0,0
1499211,0,00000110,2,1,17,0,0
1499212,0,00000110,2,1,17,0,0
1499213,0,00000110,2,1,17,0,0
1499214,0,00000110,2,1,17,0,0
1499215,0,00000110,2,1,17,0,0
1499216,0,00000110,2,1,17,0,0
1499217,0,00000110,2,1,17,0,0
1499218,0,00000110,2,1,17,0,0
1499219,0,00000110,2,1,17,0,0
1499220,0,00000110,2,1,17,0,0
1499221,0,00000110,2,1,17,0,0
1499222,0,00000110,2,1,17,0,0
1499223,0,00000110,2,1,17,0,0
1499224,0,00000110,2,1,17,0,0
1499225,0,00000110,2,1,17,0,0
1499226,0,00000110,2,1,17,0,0
1499227,0,00000110,2,1,17,0,0
1499228,0,00000110,2,1,17,0,0
1499229,0,00000110,2,1,17,0,0
1499230,0,00000110,2,1,17,0,0
1499231,0,00000110,2,1,17,0,0
1499232,0,00000110,2,1,17,0,0
1499233,0,00000110,2,1,17,0,0
1499234,0,00000110,2,1,17,0,0
1499235,0,00000110,2,1,17,0,0
1499236,0,00000110,2,1,17,0,0
1499237,0,00000110,2,1,17,0,0
1499238,0,00000110,2,1,17,0,0
1499239,0,00000110,2,1,17,0,0
1499240,0,00000110,2,1,17,0,0
1499241,0,00000110,2,1,17,0,0
1499242,0,00000110,2,1,17,0,0
1499243,0,00000110,2,1,17,0,0
1499244,0,00000110,2,1,17,0,0
1499245,0,00000110,2,1,17,0,0
1499246,0,00000110,2,1,17,0,0
1499247,0,00000110,2,1,17,0,0
1499248,0,00000110,2,1,17,0,0
1499249,0,00000110,2,1,17,0,0
1499250,0,00000110,2,1,17,0,0
1499251,0,00000110,2,1,17,0,0
1499252,0,00000110,2,1,17,0,0
1499253,0,00000110,2,1,17,0,0
1499254,0,00000110,2,1,17,0,0
1499255,0,00000110,2,1,17,0,0
1499256,0,00000110,2,1,17,0,0
1499257,0,00000110,2,1,17,0,0
1499258,0,00000110,2,1,17,0,0
1499259,0,00000110,2,1,17,0,0
1499260,0,00000110,2,1,17,0,0
1499261,0,00000110,2,1,17,0,0
1499262,0,00000110,2,1,17,0,0
1499263,0,00000110,2,1,17,0,0
1499264,0,00000110,2,1,17,0,0
1499265,0,00000110,2,1,17,0,0
1499266,0,00000110,2,1,17,0,0
1499267,0,00000110,2,1,17,0,0
1499268,0,00000110,2,1,17,0,0
1499269,0,00000110,2,1,17,0,0
1499270,0,00000110,2,1,17,0,0
1499271,0,00000110,2,1,17,0,0
1499272,0,00000110,2,1,17,0,0
1499273,0,00000110,2,1,17,0,0
1499274,0,00000110,2,1,17,0,0
1499275,0,00000110,2,1,17,0,0
1499276,0,00000110,2,1,17,0,0
1499277,0,00000110,2,1,17,0,0
1499278,0,00000110,2,1,17,0,0
1499279,0,00000110,2,1,17,0,0
1499280,0,00000110,2,1,17,0,0
1499281,0,00000110,2,1,17,0,0
1499282,0,00000110,2,1,17,0,0
1499283,0,00000110,2,1,17,0,0
1499284,0,00000110,2,1,17,0,0
1499285,0,00000110,2,1,17,0,0
1499286,0,00000110,2,1,17,0,0
1499287,0,00000110,2,1,17,0,0
1499288,0,00000110,2,1,17,0,0
1499289,0,00000110,2,1,17,0,0
1499290,0,00000110,2,1,17,0,0
1499291,0,00000110,2,1,17,0,0
1499292,0,00000110,2,1,17,0,0
1499293,0,00000110,2,1,17,0,0
1499294,0,00000110,2,1,17,0,0
1499295,0,00000110,2,1,17,0,0
1499296,0,00000110,2,1,17,0,0
1499297,0,00000110,2,1,17,0,0
1499298,0,00000110,2,1,17,0,0
1499299,0,00000110,2,1,17,0,0
1499300,0,00000110,2,1,17,0,0
1499301,0,00000110,2,1,17,0,0
1499302,0,00000110,2,1,17,0,0
1499303,0,00000110,2,1,17,0,0
1499304,0,00000110,2,1,17,0,0
1499305,0,00000110,2,1,17,0,0
1499306,0,00000110,2,1,17,0,0
1499307,0,00000110,2,1,17,0,0
1499308,0,00000110,2,1,17,0,0
1499309,0,00000110,2,1,17,0,0
